id,price,brand,model,year,title_status,mileage,color,state,country
1978,27990,ford,doors,2015,clean vehicle,19130,red,massachusetts,usa
1979,19700,ford,expedition,2015,clean vehicle,72369,white,mississippi,usa
1980,15300,ford,doors,2015,clean vehicle,59646,silver,massachusetts,usa
1981,22000,ford,door,2014,clean vehicle,68418,black,mississippi,usa
1982,23999,ford,doors,2015,clean vehicle,8400,black,new jersey,usa
1983,16488,ford,doors,2015,clean vehicle,45084,gray,new york,usa
1984,12784,ford,doors,2015,clean vehicle,67037,gray,new jersey,usa
1985,23400,ford,doors,2015,clean vehicle,64135,black,new jersey,usa
1986,9705,ford,door,2017,clean vehicle,72377,black,arkansas,usa
1987,25999,ford,doors,2015,clean vehicle,39367,oxford white,new jersey,usa
1988,34977,ford,doors,2015,clean vehicle,46540,black,pennsylvania,usa
1989,19000,ford,doors,2015,clean vehicle,40677,ingot silver metallic,new jersey,usa
1990,15995,ford,doors,2015,clean vehicle,69438,black,new york,usa
1991,13487,ford,doors,2015,clean vehicle,96246,gray,new york,usa
1992,18707,ford,doors,2015,clean vehicle,69719,white,connecticut,usa
1993,15290,ford,doors,2015,clean vehicle,75933,white platinum tri-coat metallic,new york,usa
1994,15600,ford,doors,2015,clean vehicle,54325,black,new york,usa
1995,47000,ford,expedition,2019,clean vehicle,24902,black,illinois,usa
1996,16080,ford,doors,2015,clean vehicle,31793,blue,connecticut,usa
1997,50000,ford,max,2019,clean vehicle,16505,white,illinois,usa
1998,15268,ford,doors,2015,clean vehicle,74361,black,new york,usa
1999,47500,ford,max,2019,clean vehicle,27868,black,illinois,usa
2000,18497,ford,doors,2015,clean vehicle,34011,black,massachusetts,usa
2001,10000,ford,escape,2019,clean vehicle,19993,silver,illinois,usa
2002,19995,ford,suv,2015,clean vehicle,48115,red,pennsylvania,usa
2003,49000,ford,max,2019,clean vehicle,22543,white,illinois,usa
2004,17150,ford,doors,2015,clean vehicle,67091,black,new jersey,usa
2005,45000,ford,expedition,2019,clean vehicle,28790,black,illinois,usa
2006,14295,ford,doors,2015,clean vehicle,59391,guard,new jersey,usa
2007,49000,ford,max,2019,clean vehicle,18449,black,illinois,usa
2008,16190,ford,doors,2015,clean vehicle,71824,magnetic metallic,new york,usa
2009,49000,ford,expedition,2019,clean vehicle,19304,black,illinois,usa
2010,17899,ford,doors,2015,clean vehicle,39159,magnetic metallic,new york,usa
2011,26000,ford,flex,2019,clean vehicle,18708,black,illinois,usa
2012,14000,ford,doors,2015,clean vehicle,79430,magnetic metallic,new jersey,usa
2013,15500,ford,flex,2019,clean vehicle,12393,gray,illinois,usa
2014,16888,ford,doors,2015,clean vehicle,56329,black,new york,usa
2015,28000,ford,f-150,2019,clean vehicle,12155,silver,illinois,usa
2016,8305,ford,door,2014,clean vehicle,63291,blue,arkansas,usa
2017,21822,ford,doors,2015,clean vehicle,36041,white platinum tri-coat metallic,new jersey,usa
2018,15500,ford,mustang,2019,clean vehicle,25810,red,illinois,usa
2019,12500,ford,door,2015,clean vehicle,130388,blue,arkansas,usa
2020,15995,ford,doors,2015,clean vehicle,23878,blue,new york,usa
2021,16000,ford,transit,2019,clean vehicle,15460,white,illinois,usa
2022,38200,ford,max,2018,clean vehicle,46710,white,north carolina,usa
2023,12995,ford,doors,2015,clean vehicle,65342,black,new york,usa
2024,14488,ford,doors,2015,clean vehicle,64061,tuxedo black metallic,massachusetts,usa
2025,17500,ford,door,2016,clean vehicle,93164,white,florida,usa
2026,21995,ford,doors,2015,clean vehicle,35629,blue,massachusetts,usa
2027,8500,ford,connect,2015,clean vehicle,118483,white,florida,usa
2028,16593,ford,doors,2015,clean vehicle,71573,tuxedo black metallic,massachusetts,usa
2029,13000,ford,door,2017,clean vehicle,33660,black,illinois,usa
2030,14247,ford,doors,2015,clean vehicle,61168,blue,pennsylvania,usa
2031,23500,ford,door,2017,clean vehicle,42241,gray,illinois,usa
2032,16999,ford,doors,2015,clean vehicle,21004,oxford white,pennsylvania,usa
2033,25000,ford,door,2017,clean vehicle,45003,red,illinois,usa
2034,20159,ford,doors,2015,clean vehicle,45278,oxford white,new jersey,usa
2035,31000,ford,door,2017,clean vehicle,1,black,illinois,usa
2036,22500,ford,edge,2018,clean vehicle,24747,gray,colorado,usa
2037,29500,ford,door,2017,clean vehicle,48707,black,illinois,usa
2038,59900,ford,max,2020,clean vehicle,2162,no_color,ohio,usa
2039,24000,ford,f-150,2017,clean vehicle,50874,black,illinois,usa
2040,20500,ford,f-150,2017,clean vehicle,70727,black,illinois,usa
2041,27200,ford,explorer,2019,clean vehicle,29382,gray,north carolina,usa
2042,24900,ford,f-150,2018,clean vehicle,33194,white,virginia,usa
2043,24500,ford,door,2017,clean vehicle,52084,white,illinois,usa
2044,34000,ford,expedition,2018,clean vehicle,51122,black,virginia,usa
2045,28000,ford,door,2017,clean vehicle,40286,white,illinois,usa
2046,27000,ford,f-150,2017,clean vehicle,55420,black,illinois,usa
2047,34000,ford,wagon,2018,clean vehicle,10282,black,virginia,usa
2048,42500,ford,door,2017,clean vehicle,85278,white,illinois,usa
2049,33000,ford,explorer,2018,clean vehicle,7258,black,pennsylvania,usa
2050,10200,ford,escape,2018,clean vehicle,93350,black,pennsylvania,usa
2051,25600,ford,explorer,2019,clean vehicle,37166,gray,north carolina,usa
2052,16300,ford,f-150,2018,clean vehicle,69480,white,texas,usa
2053,26500,ford,door,2016,clean vehicle,34679,white,illinois,usa
2054,36500,ford,f-150,2018,clean vehicle,24151,red,pennsylvania,usa
2055,25900,ford,explorer,2019,clean vehicle,32796,white,north carolina,usa
2056,22500,ford,door,2016,clean vehicle,67979,black,illinois,usa
2057,29000,ford,f-150,2018,clean vehicle,18690,white,pennsylvania,usa
2058,825,ford,door,2012,salvage insurance,78072,white,pennsylvania,usa
2059,10500,ford,door,2016,clean vehicle,54251,red,illinois,usa
2060,32000,ford,f-150,2018,clean vehicle,32262,white,pennsylvania,usa
2061,27700,ford,f-650,2015,clean vehicle,92358,white,texas,usa
2062,4000,ford,door,2015,clean vehicle,90740,red,illinois,usa
2063,38800,ford,f-150,2018,clean vehicle,35225,black,pennsylvania,usa
2064,26200,ford,f-650,2015,clean vehicle,129063,white,texas,usa
2065,19500,ford,wagon,2018,clean vehicle,49985,white,wisconsin,usa
2066,11700,ford,escape,2015,clean vehicle,52340,black,illinois,usa
2067,34000,ford,f-150,2018,clean vehicle,21406,black,pennsylvania,usa
2068,38600,ford,srw,2019,clean vehicle,16619,white,florida,usa
2069,21500,ford,door,2015,clean vehicle,41293,black,illinois,usa
2070,38500,ford,f-150,2018,clean vehicle,37053,black,pennsylvania,usa
2071,38500,ford,f-150,2018,clean vehicle,34532,black,pennsylvania,usa
2072,12000,ford,taurus,2017,clean vehicle,13328,blue,missouri,usa
2073,30500,ford,f-150,2018,clean vehicle,56836,off-white,pennsylvania,usa
2074,11300,ford,door,2016,clean vehicle,48080,orange,missouri,usa
2075,29500,ford,f-150,2018,clean vehicle,12271,gray,pennsylvania,usa
2076,16100,ford,expedition,2014,clean vehicle,97318,white,missouri,usa
2077,32500,ford,f-150,2018,clean vehicle,12717,red,pennsylvania,usa
2078,29000,ford,mustang,2019,clean vehicle,12764,black,texas,usa
2079,30000,ford,f-150,2018,clean vehicle,19951,red,pennsylvania,usa
2080,26000,ford,explorer,2019,clean vehicle,32458,white,north carolina,usa
2081,26000,ford,f-150,2018,clean vehicle,21616,gray,pennsylvania,usa
2082,18500,ford,escape,2019,clean vehicle,17755,blue,north carolina,usa
2083,12000,ford,door,2017,clean vehicle,73846,gray,texas,usa
2084,30000,ford,f-150,2018,clean vehicle,15771,blue,pennsylvania,usa
2085,14700,ford,escape,2019,clean vehicle,29168,silver,north carolina,usa
2086,25000,ford,door,2017,clean vehicle,159182,red,texas,usa
2087,26550,ford,f-150,2018,clean vehicle,15296,white,pennsylvania,usa
2088,27000,ford,explorer,2019,clean vehicle,30476,white,north carolina,usa
2089,34000,ford,door,2016,clean vehicle,131754,white,texas,usa
2090,27500,ford,f-150,2018,clean vehicle,26095,gray,pennsylvania,usa
2091,25500,ford,f-150,2018,clean vehicle,22107,gray,pennsylvania,usa
2092,13500,ford,ecosport,2019,clean vehicle,31207,brown,north carolina,usa
2093,4000,ford,door,2015,clean vehicle,112810,gray,texas,usa
2094,25700,ford,f-150,2018,clean vehicle,19058,white,pennsylvania,usa
2095,29000,ford,door,2015,clean vehicle,109137,white,texas,usa
2096,30500,ford,f-150,2018,clean vehicle,24058,black,pennsylvania,usa
2097,30000,ford,f-150,2018,clean vehicle,6967,black,pennsylvania,usa
2098,9000,ford,door,2014,clean vehicle,118340,gray,texas,usa
2099,19000,ford,f-150,2018,clean vehicle,36145,white,pennsylvania,usa
2100,25800,ford,explorer,2019,clean vehicle,33942,silver,north carolina,usa
2101,26500,ford,f-150,2018,clean vehicle,38868,gray,pennsylvania,usa
2102,29300,ford,explorer,2019,clean vehicle,36190,red,north carolina,usa
2103,6300,ford,fiesta,2018,clean vehicle,37177,black,pennsylvania,usa
2104,25400,ford,explorer,2019,clean vehicle,39267,white,north carolina,usa
2105,26000,ford,f-150,2018,clean vehicle,33350,gray,pennsylvania,usa
2106,7000,ford,focus,2017,clean vehicle,57889,black,north carolina,usa
2107,25900,ford,f-150,2018,clean vehicle,34081,red,pennsylvania,usa
2108,9700,ford,fiesta,2019,clean vehicle,26821,gray,north carolina,usa
2109,27000,ford,f-150,2018,clean vehicle,40577,black,pennsylvania,usa
2110,9100,ford,fiesta,2019,clean vehicle,52355,black,north carolina,usa
2111,28000,ford,f-150,2018,clean vehicle,30620,red,pennsylvania,usa
2112,25700,ford,flex,2019,clean vehicle,22019,black,north carolina,usa
2113,27500,ford,f-150,2018,clean vehicle,36742,black,pennsylvania,usa
2114,9400,ford,fiesta,2019,clean vehicle,32473,white,north carolina,usa
2115,25500,ford,f-150,2018,clean vehicle,43406,blue,pennsylvania,usa
2116,20500,ford,flex,2019,clean vehicle,34696,white,north carolina,usa
2117,21500,ford,f-150,2018,clean vehicle,43519,gray,pennsylvania,usa
2118,12800,ford,hybrid,2019,clean vehicle,37716,gray,north carolina,usa
2119,23900,ford,f-150,2018,clean vehicle,41627,white,pennsylvania,usa
2120,9400,ford,fiesta,2019,clean vehicle,29986,gray,north carolina,usa
2121,26900,ford,f-150,2018,clean vehicle,41496,silver,pennsylvania,usa
2122,25500,ford,flex,2019,clean vehicle,20613,gray,north carolina,usa
2123,27000,ford,f-150,2018,clean vehicle,33475,blue,pennsylvania,usa
2124,9300,ford,fiesta,2019,clean vehicle,32305,silver,north carolina,usa
2125,14400,ford,fusion,2018,clean vehicle,38148,black,pennsylvania,usa
2126,19000,ford,flex,2019,clean vehicle,39976,red,north carolina,usa
2127,14000,ford,fusion,2018,clean vehicle,50513,white,pennsylvania,usa
2128,13600,ford,fusion,2019,clean vehicle,31408,gray,north carolina,usa
2129,19200,ford,transit,2018,clean vehicle,41351,white,pennsylvania,usa
2130,13600,ford,fusion,2019,clean vehicle,32038,red,north carolina,usa
2131,18600,ford,transit,2018,clean vehicle,38279,white,pennsylvania,usa
2132,13700,ford,fusion,2019,clean vehicle,30471,red,north carolina,usa
2133,18200,ford,transit,2018,clean vehicle,41569,white,pennsylvania,usa
2134,13800,ford,fusion,2019,clean vehicle,31142,silver,north carolina,usa
2135,22000,ford,wagon,2018,clean vehicle,31598,black,pennsylvania,usa
2136,13700,ford,fusion,2019,clean vehicle,31380,silver,north carolina,usa
2137,28000,ford,wagon,2018,clean vehicle,22179,black,pennsylvania,usa
2138,13800,ford,fusion,2019,clean vehicle,29266,white,north carolina,usa
2139,18600,ford,transit,2018,clean vehicle,42156,white,pennsylvania,usa
2140,13700,ford,fusion,2019,clean vehicle,30875,red,north carolina,usa
2141,13700,ford,fusion,2019,clean vehicle,30609,silver,north carolina,usa
2142,13800,ford,fusion,2019,clean vehicle,29508,silver,north carolina,usa
2143,17700,ford,hybrid,2019,clean vehicle,12837,gray,north carolina,usa
2144,13900,ford,fusion,2019,clean vehicle,29633,white,north carolina,usa
2145,13900,ford,fusion,2019,clean vehicle,27461,no_color,north carolina,usa
2146,50500,ford,f-650,2018,clean vehicle,74961,white,pennsylvania,usa
2147,13600,ford,fusion,2019,clean vehicle,32154,gray,north carolina,usa
2148,55000,ford,srw,2018,clean vehicle,37245,black,pennsylvania,usa
2149,13800,ford,fusion,2019,clean vehicle,29345,white,north carolina,usa
2150,56000,ford,srw,2018,clean vehicle,25371,black,pennsylvania,usa
2151,13800,ford,fusion,2019,clean vehicle,30054,silver,north carolina,usa
2152,45800,ford,srw,2018,clean vehicle,11173,white,pennsylvania,usa
2153,13800,ford,fusion,2019,clean vehicle,30902,no_color,north carolina,usa
2154,5500,nissan,sentra,2018,clean vehicle,31231,silver,north carolina,usa
2155,14400,nissan,altima,2020,clean vehicle,10728,gray,arizona,usa
2156,11450,nissan,sport,2018,clean vehicle,35374,white,florida,usa
2157,11000,nissan,sport,2018,clean vehicle,36715,black,florida,usa
2158,11450,nissan,sport,2018,clean vehicle,33437,red,florida,usa
2159,11000,nissan,sport,2018,clean vehicle,36788,black,florida,usa
2160,11200,nissan,sport,2018,clean vehicle,35491,black,florida,usa
2161,11400,nissan,sport,2018,clean vehicle,33644,black,florida,usa
2162,11450,nissan,sport,2018,clean vehicle,35831,gray,florida,usa
2163,11050,nissan,sport,2018,clean vehicle,35050,gray,florida,usa
2164,11400,nissan,sport,2018,clean vehicle,34924,gray,florida,usa
2165,11050,nissan,sport,2018,clean vehicle,34962,silver,florida,usa
2166,10850,nissan,sport,2018,clean vehicle,39985,gray,florida,usa
2167,10900,nissan,sport,2018,clean vehicle,38816,red,florida,usa
2168,10450,nissan,sport,2018,clean vehicle,41579,red,florida,usa
2169,10800,nissan,sport,2018,clean vehicle,40455,gray,florida,usa
2170,10850,nissan,sport,2018,clean vehicle,39996,white,florida,usa
2171,10800,nissan,sport,2018,clean vehicle,41077,black,florida,usa
2172,10850,nissan,sport,2018,clean vehicle,39183,gray,florida,usa
2173,10800,nissan,sport,2018,clean vehicle,40478,black,florida,usa
2174,10900,nissan,sport,2018,clean vehicle,38806,white,florida,usa
2175,10400,nissan,sport,2018,clean vehicle,45331,blue,florida,usa
2176,10500,nissan,sport,2018,clean vehicle,43531,blue,florida,usa
2177,10800,nissan,sport,2018,clean vehicle,41033,silver,florida,usa
2178,10800,nissan,sport,2018,clean vehicle,40332,gray,florida,usa
2179,11200,nissan,frontier,2019,clean vehicle,22319,silver,arizona,usa
2180,11100,nissan,rogue,2019,clean vehicle,22305,blue,arizona,usa
2181,12200,nissan,maxima,2019,clean vehicle,36996,black,arizona,usa
2182,4000,nissan,sentra,2019,clean vehicle,1,black,arizona,usa
2183,9000,nissan,versa,2019,clean vehicle,27611,gray,arizona,usa
2184,14900,nissan,rogue,2019,clean vehicle,26516,silver,arizona,usa
2185,4600,nissan,rogue,2019,clean vehicle,31397,blue,arizona,usa
2186,6400,nissan,versa,2019,clean vehicle,18300,red,arizona,usa
2187,10400,nissan,note,2019,clean vehicle,26743,white,arizona,usa
2188,7800,nissan,versa,2019,clean vehicle,15832,black,arizona,usa
2189,12300,nissan,sport,2019,clean vehicle,31939,white,arizona,usa
2190,10900,nissan,sentra,2019,clean vehicle,31037,gray,arizona,usa
2191,8500,nissan,versa,2019,clean vehicle,22521,white,arizona,usa
2192,7300,nissan,versa,2019,clean vehicle,31335,white,arizona,usa
2193,5900,nissan,versa,2019,clean vehicle,28315,red,arizona,usa
2194,20000,nissan,armada,2017,clean vehicle,83437,white,texas,usa
2195,11200,nissan,altima,2018,clean vehicle,42250,blue,wisconsin,usa
2196,14400,nissan,rogue,2018,clean vehicle,45732,black,wisconsin,usa
2197,16500,nissan,pathfinder,2018,clean vehicle,49185,white,wisconsin,usa
2198,13400,nissan,rogue,2017,clean vehicle,45826,silver,wisconsin,usa
2199,12500,nissan,door,2017,clean vehicle,36844,white,wisconsin,usa
2200,6500,nissan,door,2013,clean vehicle,104343,gray,illinois,usa
2201,19800,nissan,pathfinder,2018,clean vehicle,34138,white,florida,usa
2202,8800,nissan,versa,2018,clean vehicle,34761,white,florida,usa
2203,12800,nissan,rogue,2018,clean vehicle,32656,blue,florida,usa
2204,8800,nissan,versa,2018,clean vehicle,34837,red,florida,usa
2205,3500,nissan,altima,2019,clean vehicle,30099,white,missouri,usa
2206,750,nissan,sentra,2018,clean vehicle,37088,gray,missouri,usa
2207,10800,nissan,door,2017,clean vehicle,41729,blue,florida,usa
2208,22300,nissan,titan,2017,clean vehicle,17195,white,texas,usa
2209,8300,nissan,sedan,2018,clean vehicle,43064,gray,california,usa
2210,8300,nissan,sedan,2018,clean vehicle,47510,gray,california,usa
2211,8000,nissan,sedan,2018,clean vehicle,52571,gray,california,usa
2212,15200,nissan,frontier,2018,clean vehicle,12129,black,alabama,usa
2213,6700,nissan,sedan,2017,clean vehicle,62280,white,california,usa
2214,7500,nissan,door,2017,clean vehicle,74859,gray,connecticut,usa
2215,10500,nissan,door,2017,clean vehicle,59508,black,connecticut,usa
2216,8400,nissan,juke,2017,clean vehicle,58529,white,connecticut,usa
2217,7000,nissan,door,2015,salvage insurance,24396,black,florida,usa
2218,25500,nissan,armada,2020,clean vehicle,10317,black,california,usa
2219,4100,nissan,door,2017,salvage insurance,37619,black,florida,usa
2220,13900,nissan,altima,2020,clean vehicle,15160,black,california,usa
2221,1900,nissan,door,2015,salvage insurance,91898,black,florida,usa
2222,14700,nissan,pathfinder,2017,clean vehicle,31198,white,connecticut,usa
2223,1900,nissan,door,2013,salvage insurance,144015,blue,ohio,usa
2224,18800,nissan,titan,2017,clean vehicle,15621,white,missouri,usa
2225,7800,nissan,versa,2018,clean vehicle,54815,red,california,usa
2226,13500,nissan,door,2016,clean vehicle,53011,red,louisiana,usa
2227,8000,nissan,versa,2018,clean vehicle,56255,silver,california,usa
2228,3300,nissan,door,2013,clean vehicle,100225,gray,louisiana,usa
2229,7200,nissan,sentra,2017,clean vehicle,54117,silver,connecticut,usa
2230,8000,nissan,door,2017,clean vehicle,54119,gray,california,usa
2231,1280,nissan,door,2012,salvage insurance,162176,black,indiana,usa
2232,14000,nissan,rogue,2018,clean vehicle,37655,white,florida,usa
2233,3500,nissan,door,2015,clean vehicle,101178,gray,california,usa
2234,600,nissan,door,2012,salvage insurance,206142,silver,kansas,usa
2235,12500,nissan,sport,2018,clean vehicle,43187,gray,california,usa
2236,5800,nissan,door,2013,salvage insurance,105590,gray,texas,usa
2237,8000,nissan,versa,2018,clean vehicle,53903,gray,california,usa
2238,2200,nissan,door,2015,salvage insurance,73382,tan,texas,usa
2239,8300,nissan,versa,2018,clean vehicle,48977,white,california,usa
2240,7500,nissan,door,2016,clean vehicle,77504,blue,missouri,usa
2241,8000,nissan,versa,2018,clean vehicle,50871,blue,california,usa
2242,3500,nissan,door,2012,clean vehicle,107734,silver,missouri,usa
2243,8000,nissan,versa,2018,clean vehicle,53098,white,california,usa
2244,2000,nissan,door,2012,salvage insurance,159990,burgundy,oklahoma,usa
2245,7800,nissan,versa,2018,clean vehicle,51552,red,california,usa
2246,8000,nissan,versa,2018,clean vehicle,54692,white,california,usa
2247,18500,nissan,frontier,2019,clean vehicle,18611,white,california,usa
2248,8000,nissan,versa,2018,clean vehicle,51654,blue,california,usa
2249,18300,nissan,frontier,2019,clean vehicle,24046,white,california,usa
2250,7500,nissan,versa,2018,clean vehicle,65184,red,california,usa
2251,29800,nissan,armada,2019,clean vehicle,37398,blue,california,usa
2252,21100,nissan,rogue,2020,clean vehicle,19597,silver,south carolina,usa
2253,16200,nissan,rogue,2019,clean vehicle,34122,silver,california,usa
2254,6998,nissan,doors,2015,clean vehicle,43651,super black,vermont,usa
2255,14700,nissan,rogue,2020,clean vehicle,15387,gray,pennsylvania,usa
2256,19000,nissan,cargo,2020,clean vehicle,264,black,california,usa
2257,7500,nissan,door,2016,clean vehicle,58126,black,texas,usa
2258,7998,nissan,doors,2015,clean vehicle,62921,cayenne red,vermont,usa
2259,10999,nissan,doors,2015,clean vehicle,43279,super black,massachusetts,usa
2260,2900,nissan,door,2012,salvage insurance,117844,gray,north carolina,usa
2261,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,new hampshire,usa
2262,19925,nissan,murano,2016,clean vehicle,42837,gray,alabama,usa
2263,9500,nissan,sentra,2018,clean vehicle,42782,black,new jersey,usa
2264,12750,nissan,doors,2015,clean vehicle,24629,pearl white,massachusetts,usa
2265,22800,nissan,door,2015,clean vehicle,35902,blue,alabama,usa
2266,11621,nissan,doors,2015,clean vehicle,12840,glacier white,rhode island,usa
2267,11590,nissan,doors,2015,clean vehicle,63933,cayenne red,new hampshire,usa
2268,4700,nissan,door,2012,clean vehicle,100079,black,alabama,usa
2269,11390,nissan,doors,2015,clean vehicle,37953,super black,new york,usa
2270,14500,nissan,rogue,2017,clean vehicle,8677,blue,tennessee,usa
2271,12000,nissan,rogue,2020,clean vehicle,11583,blue,ohio,usa
2272,15000,nissan,altima,2020,clean vehicle,14320,blue,ohio,usa
2273,7500,nissan,door,2016,clean vehicle,19723,black,georgia,usa
2274,28000,nissan,armada,2018,clean vehicle,29554,gray,pennsylvania,usa
2275,17500,nissan,maxima,2018,clean vehicle,39309,black,pennsylvania,usa
2276,18000,nissan,maxima,2018,clean vehicle,34951,silver,pennsylvania,usa
2277,13200,nissan,sport,2018,clean vehicle,35870,black,pennsylvania,usa
2278,17000,nissan,altima,2018,clean vehicle,44423,gray,texas,usa
2279,6700,nissan,xterra,2012,clean vehicle,92982,black,georgia,usa
2280,23300,nissan,murano,2018,clean vehicle,36844,white,texas,usa
2281,26800,nissan,titan,2018,clean vehicle,33605,white,new mexico,usa
2282,18200,nissan,sport,2018,clean vehicle,28009,black,tennessee,usa
2283,18700,nissan,rogue,2018,clean vehicle,41366,silver,virginia,usa
2284,12900,nissan,door,2016,clean vehicle,98354,red,new jersey,usa
2285,16000,nissan,rogue,2018,clean vehicle,39598,no_color,virginia,usa
2286,19400,nissan,rogue,2020,clean vehicle,21009,black,minnesota,usa
2287,10900,nissan,sentra,2018,clean vehicle,28880,silver,tennessee,usa
2288,15800,nissan,sport,2018,clean vehicle,28626,black,virginia,usa
2289,19800,nissan,rogue,2020,clean vehicle,14850,silver,minnesota,usa
2290,19000,nissan,rogue,2018,clean vehicle,41096,black,virginia,usa
2291,18000,nissan,rogue,2020,clean vehicle,12748,black,minnesota,usa
2292,19800,nissan,rogue,2020,clean vehicle,14531,blue,minnesota,usa
2293,19700,nissan,rogue,2020,clean vehicle,15931,black,minnesota,usa
2294,20100,nissan,rogue,2020,clean vehicle,10875,blue,minnesota,usa
2295,19700,nissan,frontier,2019,clean vehicle,31172,silver,minnesota,usa
2296,23400,nissan,frontier,2019,clean vehicle,16248,white,minnesota,usa
2297,23300,nissan,frontier,2019,clean vehicle,18137,black,minnesota,usa
2298,17500,nissan,altima,2019,clean vehicle,25664,black,minnesota,usa
2299,17100,nissan,altima,2019,clean vehicle,31026,black,minnesota,usa
2300,15800,nissan,altima,2019,clean vehicle,41287,silver,minnesota,usa
2301,13600,nissan,altima,2019,clean vehicle,43612,black,minnesota,usa
2302,14400,nissan,altima,2019,clean vehicle,29545,black,minnesota,usa
2303,19800,nissan,frontier,2019,clean vehicle,24303,silver,minnesota,usa
2304,17200,nissan,altima,2019,clean vehicle,29661,gray,minnesota,usa
2305,20300,nissan,frontier,2019,clean vehicle,18857,silver,minnesota,usa
2306,20500,nissan,frontier,2019,clean vehicle,14470,gray,minnesota,usa
2307,16500,nissan,altima,2019,clean vehicle,42364,silver,minnesota,usa
2308,16000,nissan,altima,2019,clean vehicle,37108,black,minnesota,usa
2309,14600,nissan,altima,2019,clean vehicle,26432,blue,minnesota,usa
2310,16300,nissan,rogue,2019,clean vehicle,24174,white,minnesota,usa
2311,15400,nissan,sport,2019,clean vehicle,30756,silver,minnesota,usa
2312,15800,nissan,rogue,2019,clean vehicle,32473,blue,minnesota,usa
2313,15800,nissan,sport,2019,clean vehicle,22947,blue,minnesota,usa
2314,21400,nissan,murano,2018,clean vehicle,17127,white,georgia,usa
2315,15300,nissan,kicks,2019,clean vehicle,20793,gray,minnesota,usa
2316,20100,nissan,pathfinder,2019,clean vehicle,32519,black,minnesota,usa
2317,11300,nissan,sentra,2019,clean vehicle,26930,gray,minnesota,usa
2318,10700,nissan,sentra,2019,clean vehicle,40839,black,minnesota,usa
2319,16000,nissan,rogue,2018,clean vehicle,44732,no_color,south carolina,usa
2320,16600,nissan,rogue,2019,clean vehicle,19292,white,minnesota,usa
2321,15800,nissan,sport,2019,clean vehicle,24155,gray,minnesota,usa
2322,11600,nissan,sentra,2019,clean vehicle,33369,black,minnesota,usa
2323,15000,nissan,rogue,2017,clean vehicle,28918,red,virginia,usa
2324,17600,nissan,rogue,2019,clean vehicle,21623,blue,minnesota,usa
2325,36300,nissan,xd,2017,clean vehicle,16224,white,virginia,usa
2326,15600,nissan,sport,2019,clean vehicle,26406,silver,minnesota,usa
2327,14000,nissan,rogue,2017,clean vehicle,27790,green,virginia,usa
2328,16600,nissan,rogue,2019,clean vehicle,19182,black,minnesota,usa
2329,12600,nissan,sentra,2017,clean vehicle,11837,gray,tennessee,usa
2330,20900,nissan,pathfinder,2019,clean vehicle,21774,black,minnesota,usa
2331,12700,nissan,door,2017,clean vehicle,17738,black,tennessee,usa
2332,15600,nissan,sport,2019,clean vehicle,27206,white,minnesota,usa
2333,18900,nissan,rogue,2019,clean vehicle,20508,silver,minnesota,usa
2334,15700,nissan,sport,2019,clean vehicle,24987,blue,minnesota,usa
2335,21900,nissan,pathfinder,2019,clean vehicle,21273,gray,minnesota,usa
2336,21700,nissan,pathfinder,2019,clean vehicle,23863,black,minnesota,usa
2337,14600,nissan,rogue,2016,clean vehicle,31566,gray,virginia,usa
2338,12000,nissan,sentra,2019,clean vehicle,25261,gray,minnesota,usa
2339,21000,nissan,pathfinder,2019,clean vehicle,20628,silver,minnesota,usa
2340,12500,nissan,door,2017,clean vehicle,48765,blue,pennsylvania,usa
2341,15900,nissan,rogue,2019,clean vehicle,30645,silver,minnesota,usa
2342,11800,nissan,door,2017,clean vehicle,60158,red,pennsylvania,usa
2343,9900,nissan,versa,2019,clean vehicle,39985,blue,minnesota,usa
2344,10600,nissan,sentra,2018,clean vehicle,39208,black,minnesota,usa
2345,10100,nissan,sentra,2018,clean vehicle,45080,black,minnesota,usa
2346,13300,nissan,sport,2018,clean vehicle,39247,gray,minnesota,usa
2347,10100,nissan,sentra,2018,clean vehicle,46382,white,minnesota,usa
2348,10300,nissan,sentra,2018,clean vehicle,39893,black,minnesota,usa
2349,10300,nissan,sentra,2018,clean vehicle,41203,gray,minnesota,usa
2350,10300,nissan,sentra,2018,clean vehicle,40648,blue,minnesota,usa
2351,24000,nissan,murano,2018,clean vehicle,31551,gray,minnesota,usa
2352,10400,nissan,sentra,2018,clean vehicle,38761,gray,minnesota,usa
2353,10200,nissan,sentra,2018,clean vehicle,42838,gray,minnesota,usa
2354,9500,nissan,versa,2018,clean vehicle,41557,blue,minnesota,usa
2355,10500,nissan,sentra,2018,clean vehicle,41136,black,minnesota,usa
2356,10500,nissan,sentra,2018,clean vehicle,41141,silver,minnesota,usa
2357,3500,nissan,door,2016,clean vehicle,115716,blue,pennsylvania,usa
2358,9300,nissan,versa,2018,clean vehicle,52260,black,minnesota,usa
2359,14100,nissan,rogue,2016,clean vehicle,22041,silver,pennsylvania,usa
2360,2425,nissan,door,2012,salvage insurance,161836,black,tennessee,usa
2361,925,nissan,door,2012,salvage insurance,83720,silver,tennessee,usa
2362,11000,nissan,rogue,2016,clean vehicle,37605,black,pennsylvania,usa
2363,11000,nissan,rogue,2016,clean vehicle,63738,green,pennsylvania,usa
