id,price,brand,year,title_status,mileage,color,state,region,country
1620,36000,ford,2019,clean vehicle,17301,gray,michigan,Midwest,usa
1621,23700,ford,2019,clean vehicle,27413,gray,virginia,South,usa
1622,28600,ford,2019,clean vehicle,39733,silver,michigan,Midwest,usa
1623,23500,ford,2013,clean vehicle,74195,brown,oklahoma,South,usa
1624,25300,ford,2019,clean vehicle,44383,silver,michigan,Midwest,usa
1625,24900,ford,2019,clean vehicle,19151,white,virginia,South,usa
1626,20300,ford,2012,clean vehicle,188394,white,missouri,Midwest,usa
1627,23400,ford,2020,clean vehicle,2452,gray,michigan,Midwest,usa
1628,14600,ford,2019,clean vehicle,36252,silver,virginia,South,usa
1629,25500,ford,2019,clean vehicle,27136,silver,virginia,South,usa
1630,14700,ford,2019,clean vehicle,35951,white,virginia,South,usa
1631,33700,ford,2019,clean vehicle,35221,white,virginia,South,usa
1632,33400,ford,2019,clean vehicle,33808,gray,virginia,South,usa
1633,34000,ford,2019,clean vehicle,32022,black,michigan,Midwest,usa
1634,17500,ford,2019,clean vehicle,34173,white,virginia,South,usa
1635,14100,ford,2019,clean vehicle,24272,white,michigan,Midwest,usa
1636,30000,ford,2019,clean vehicle,19055,black,virginia,South,usa
1637,16500,ford,2019,clean vehicle,34822,red,michigan,Midwest,usa
1638,30600,ford,2019,clean vehicle,15422,gray,virginia,South,usa
1639,12800,ford,2019,clean vehicle,24765,silver,nevada,West,usa
1640,26000,ford,2019,clean vehicle,23019,white,virginia,South,usa
1641,46000,ford,2019,clean vehicle,38243,black,texas,South,usa
1642,28500,ford,2019,clean vehicle,16509,white,virginia,South,usa
1643,24300,ford,2019,clean vehicle,18762,silver,nevada,West,usa
1644,29000,ford,2019,clean vehicle,28854,no_color,texas,South,usa
1645,15300,ford,2019,clean vehicle,17392,black,nevada,West,usa
1646,27900,ford,2019,clean vehicle,13558,white,new mexico,West,usa
1647,24700,ford,2019,clean vehicle,27082,black,nevada,West,usa
1648,14400,ford,2019,clean vehicle,17510,black,texas,South,usa
1649,15000,ford,2019,clean vehicle,24662,white,nevada,West,usa
1650,17200,ford,2014,clean vehicle,96076,black,florida,South,usa
1651,12800,ford,2019,clean vehicle,22858,white,nevada,West,usa
1652,46900,ford,2020,clean vehicle,740,gray,virginia,South,usa
1653,2800,ford,2013,clean vehicle,110748,gray,florida,South,usa
1654,16200,ford,2019,clean vehicle,25090,black,nevada,West,usa
1655,25200,ford,2020,clean vehicle,7,black,virginia,South,usa
1656,34800,ford,2019,clean vehicle,34277,silver,nevada,West,usa
1657,52000,ford,2019,clean vehicle,34527,white,texas,South,usa
1658,26000,ford,2017,clean vehicle,99923,white,texas,South,usa
1659,40600,ford,2019,clean vehicle,39170,white,nevada,West,usa
1660,55000,ford,2019,clean vehicle,16569,no_color,texas,South,usa
1661,5000,ford,2015,clean vehicle,80612,black,texas,South,usa
1662,36400,ford,2019,clean vehicle,36616,black,nevada,West,usa
1663,7500,ford,2015,clean vehicle,92165,white,texas,South,usa
1664,14700,ford,2019,clean vehicle,44778,silver,nevada,West,usa
1665,43900,ford,2020,clean vehicle,2089,no_color,south carolina,South,usa
1666,6400,ford,2013,clean vehicle,91652,red,texas,South,usa
1667,41100,ford,2019,clean vehicle,35801,silver,nevada,West,usa
1668,23000,ford,2013,clean vehicle,88781,white,texas,South,usa
1669,13900,ford,2019,clean vehicle,36978,blue,nevada,West,usa
1670,19000,ford,2012,clean vehicle,189776,white,texas,South,usa
1671,34800,ford,2019,clean vehicle,35233,white,nevada,West,usa
1672,22000,ford,2012,clean vehicle,151641,white,texas,South,usa
1673,16300,ford,2019,clean vehicle,37044,white,nevada,West,usa
1674,18800,ford,2019,clean vehicle,15835,green,virginia,South,usa
1675,13000,ford,2012,clean vehicle,201187,white,texas,South,usa
1676,40900,ford,2019,clean vehicle,41928,black,nevada,West,usa
1677,47000,ford,2019,clean vehicle,37059,gray,virginia,South,usa
1678,12800,ford,2017,clean vehicle,33763,red,wisconsin,Midwest,usa
1679,25500,ford,2019,clean vehicle,29850,gray,nevada,West,usa
1680,17800,ford,2019,clean vehicle,26675,black,virginia,South,usa
1681,25700,ford,2019,clean vehicle,17828,black,nevada,West,usa
1682,17200,ford,2019,clean vehicle,29632,white,virginia,South,usa
1683,35000,ford,2019,clean vehicle,11544,white,new jersey,Northeast,usa
1684,28800,ford,2019,clean vehicle,21976,white,nevada,West,usa
1685,39200,ford,2019,clean vehicle,43617,black,tennessee,South,usa
1686,13600,ford,2019,clean vehicle,49254,gray,pennsylvania,Northeast,usa
1687,24200,ford,2019,clean vehicle,51589,black,nevada,West,usa
1688,46900,ford,2019,clean vehicle,41399,gray,virginia,South,usa
1689,26500,ford,2019,clean vehicle,11734,gray,pennsylvania,Northeast,usa
1690,24700,ford,2019,clean vehicle,41628,silver,nevada,West,usa
1691,12600,ford,2017,clean vehicle,15075,gray,new jersey,Northeast,usa
1692,31800,ford,2019,clean vehicle,26591,red,nevada,West,usa
1693,24500,ford,2019,clean vehicle,22906,white,nevada,West,usa
1694,26000,ford,2019,clean vehicle,33462,white,virginia,South,usa
1695,21000,ford,2017,clean vehicle,32747,gray,pennsylvania,Northeast,usa
1696,22500,ford,2019,clean vehicle,33717,white,nevada,West,usa
1697,7700,ford,2017,clean vehicle,85218,black,pennsylvania,Northeast,usa
1698,23100,ford,2019,clean vehicle,23512,red,nevada,West,usa
1699,9200,ford,2017,clean vehicle,57853,white,pennsylvania,Northeast,usa
1700,19600,ford,2019,clean vehicle,33324,gray,nevada,West,usa
1701,11700,ford,2016,clean vehicle,23803,black,pennsylvania,Northeast,usa
1702,27300,ford,2019,clean vehicle,31260,blue,nevada,West,usa
1703,14300,ford,2016,clean vehicle,69428,white,pennsylvania,Northeast,usa
1704,23600,ford,2019,clean vehicle,15755,white,nevada,West,usa
1705,6200,ford,2016,clean vehicle,90946,gray,pennsylvania,Northeast,usa
1706,22400,ford,2019,clean vehicle,51370,white,nevada,West,usa
1707,5700,ford,2016,clean vehicle,99941,black,pennsylvania,Northeast,usa
1708,23600,ford,2019,clean vehicle,15456,white,nevada,West,usa
1709,4600,ford,2016,clean vehicle,141603,gray,pennsylvania,Northeast,usa
1710,37500,ford,2019,clean vehicle,2382,silver,nevada,West,usa
1711,10700,ford,2016,clean vehicle,99544,white,pennsylvania,Northeast,usa
1712,31900,ford,2019,clean vehicle,21546,black,nevada,West,usa
1713,31600,ford,2019,clean vehicle,16293,black,georgia,South,usa
1714,12600,ford,2018,clean vehicle,40375,gray,nevada,West,usa
1715,5300,ford,2013,clean vehicle,143191,gray,pennsylvania,Northeast,usa
1716,3900,ford,2018,clean vehicle,363,blue,nevada,West,usa
1717,13000,ford,2015,clean vehicle,59656,gray,florida,South,usa
1718,11800,ford,2018,clean vehicle,37878,black,nevada,West,usa
1719,24600,ford,2019,clean vehicle,20628,black,georgia,South,usa
1720,14500,ford,2014,clean vehicle,71205,black,florida,South,usa
1721,24300,ford,2018,clean vehicle,26186,silver,nevada,West,usa
1722,12300,ford,2018,clean vehicle,38157,white,nevada,West,usa
1723,14800,ford,2016,clean vehicle,30325,blue,new jersey,Northeast,usa
1724,17100,ford,2018,clean vehicle,31561,silver,nevada,West,usa
1725,6800,ford,2016,clean vehicle,66655,no_color,new jersey,Northeast,usa
1726,20300,ford,2018,clean vehicle,19029,blue,connecticut,Northeast,usa
1727,26300,ford,2018,clean vehicle,11739,silver,new york,Northeast,usa
1728,22500,ford,2016,clean vehicle,50423,silver,nevada,West,usa
1729,41200,ford,2019,clean vehicle,25638,gray,tennessee,South,usa
1730,20400,ford,2017,clean vehicle,59798,gray,florida,South,usa
1731,49900,ford,2019,clean vehicle,5035,black,virginia,South,usa
1732,12100,ford,2017,clean vehicle,32284,silver,new york,Northeast,usa
1733,24000,ford,2016,clean vehicle,40371,blue,florida,South,usa
1734,9500,ford,2017,clean vehicle,107569,white,new york,Northeast,usa
1735,9000,ford,2017,clean vehicle,96451,silver,new jersey,Northeast,usa
1736,9800,ford,2017,clean vehicle,94851,white,new jersey,Northeast,usa
1737,7800,ford,2017,clean vehicle,108727,silver,connecticut,Northeast,usa
1738,17200,ford,2017,clean vehicle,91979,white,new york,Northeast,usa
1739,18800,ford,2017,clean vehicle,76258,gray,new york,Northeast,usa
1740,9800,ford,2014,clean vehicle,147574,white,california,West,usa
1741,7000,ford,2013,clean vehicle,104764,gray,florida,South,usa
1742,44000,ford,2019,clean vehicle,16934,gray,nevada,West,usa
1743,23400,ford,2019,clean vehicle,13822,white,texas,South,usa
1744,30700,ford,2019,clean vehicle,5250,white,texas,South,usa
1745,15600,ford,2019,clean vehicle,33451,black,south carolina,South,usa
1746,22600,ford,2019,clean vehicle,14291,white,texas,South,usa
1747,22900,ford,2019,clean vehicle,16725,white,south carolina,South,usa
1748,22800,ford,2019,clean vehicle,13002,white,texas,South,usa
1749,22700,ford,2019,clean vehicle,18902,white,south carolina,South,usa
1750,23000,ford,2019,clean vehicle,9732,white,texas,South,usa
1751,22700,ford,2019,clean vehicle,18947,white,south carolina,South,usa
1752,23000,ford,2019,clean vehicle,8402,white,north carolina,South,usa
1753,34400,ford,2019,clean vehicle,17450,gray,south carolina,South,usa
1754,36500,ford,2016,clean vehicle,53986,gray,nevada,West,usa
1755,23100,ford,2019,clean vehicle,15848,white,south carolina,South,usa
1756,23300,ford,2019,clean vehicle,10770,white,south carolina,South,usa
1757,22600,ford,2019,clean vehicle,14587,white,north carolina,South,usa
1758,4500,ford,2016,clean vehicle,98625,gray,mississippi,South,usa
1759,23000,ford,2019,clean vehicle,10916,white,north carolina,South,usa
1760,8000,ford,2014,clean vehicle,107173,white,mississippi,South,usa
1761,11500,ford,2019,clean vehicle,10134,silver,north carolina,South,usa
1762,9400,ford,2017,clean vehicle,43056,no_color,south carolina,South,usa
1763,23000,ford,2019,clean vehicle,10655,white,north carolina,South,usa
1764,2800,ford,2012,clean vehicle,173601,black,california,West,usa
1765,22600,ford,2019,clean vehicle,14231,white,north carolina,South,usa
1766,23000,ford,2019,clean vehicle,8985,white,north carolina,South,usa
1767,5200,ford,2016,clean vehicle,84338,black,south carolina,South,usa
1768,19200,ford,2017,clean vehicle,104290,gray,texas,South,usa
1769,10100,ford,2017,clean vehicle,45592,red,texas,South,usa
1770,6200,ford,2015,clean vehicle,103960,black,south carolina,South,usa
1771,14000,ford,2016,clean vehicle,110333,white,texas,South,usa
1772,5000,ford,2015,clean vehicle,138516,gray,south carolina,South,usa
1773,9200,ford,2016,clean vehicle,49094,red,texas,South,usa
1774,14700,ford,2016,clean vehicle,97526,black,texas,South,usa
1775,3000,ford,2014,clean vehicle,87420,silver,south carolina,South,usa
1776,30200,ford,2015,clean vehicle,67052,red,texas,South,usa
1777,3800,ford,2013,clean vehicle,58913,black,south carolina,South,usa
1778,21500,ford,2015,clean vehicle,14482,no_color,texas,South,usa
1779,4900,ford,2016,clean vehicle,57084,white,california,West,usa
1780,23000,ford,2017,clean vehicle,90251,silver,colorado,West,usa
1781,11200,ford,2014,clean vehicle,97320,no_color,texas,South,usa
1782,10400,ford,2014,clean vehicle,80652,white,california,West,usa
1783,13200,ford,2014,clean vehicle,99816,black,texas,South,usa
1784,5200,ford,2013,clean vehicle,115429,silver,texas,South,usa
1785,10500,ford,2015,clean vehicle,85549,red,new jersey,Northeast,usa
1786,11900,ford,2013,clean vehicle,83030,white,california,West,usa
1787,21200,ford,2014,clean vehicle,130168,white,texas,South,usa
1788,23500,ford,2013,clean vehicle,80090,white,california,West,usa
1789,4700,ford,2013,clean vehicle,118593,white,texas,South,usa
1790,11100,ford,2014,clean vehicle,143704,blue,texas,South,usa
1791,22000,ford,2015,clean vehicle,53507,white,colorado,West,usa
1792,14000,ford,2013,clean vehicle,48408,black,colorado,West,usa
1793,9200,ford,2013,clean vehicle,109672,white,texas,South,usa
1794,23300,ford,2019,clean vehicle,28549,silver,minnesota,Midwest,usa
1795,21700,ford,2012,clean vehicle,114500,green,texas,South,usa
1796,11200,ford,2012,clean vehicle,67140,blue,texas,South,usa
1797,11300,ford,2018,clean vehicle,42168,gray,north carolina,South,usa
1798,4200,ford,2015,salvage insurance,80032,color:,illinois,Midwest,usa
1799,10900,ford,2018,clean vehicle,52240,green,north carolina,South,usa
1800,42300,ford,2019,clean vehicle,34874,gray,florida,South,usa
1801,10500,ford,2014,salvage insurance,119689,white,idaho,West,usa
1802,43400,ford,2019,clean vehicle,37355,gray,florida,South,usa
1803,12500,ford,2016,salvage insurance,100947,white,idaho,West,usa
1804,15900,ford,2019,clean vehicle,26040,white,minnesota,Midwest,usa
1805,42500,ford,2019,clean vehicle,36638,white,florida,South,usa
1806,15000,ford,2015,salvage insurance,137004,white,texas,South,usa
1807,24700,ford,2019,clean vehicle,31794,blue,florida,South,usa
1808,15500,ford,2015,salvage insurance,131106,white,texas,South,usa
1809,49000,ford,2019,clean vehicle,22013,white,minnesota,Midwest,usa
1810,29000,ford,2017,clean vehicle,42291,black,tennessee,South,usa
1811,16800,ford,2019,clean vehicle,13155,white,florida,South,usa
1812,51000,ford,2019,clean vehicle,24869,red,minnesota,Midwest,usa
1813,16500,ford,2019,clean vehicle,18454,white,florida,South,usa
1814,10000,ford,2016,salvage insurance,16694,white,texas,South,usa
1815,27900,ford,2019,clean vehicle,28922,gray,florida,South,usa
1816,23700,ford,2019,clean vehicle,23534,gray,florida,South,usa
1817,20000,ford,2012,salvage insurance,24581,color:,california,West,usa
1818,45600,ford,2019,clean vehicle,35646,gray,florida,South,usa
1819,6000,ford,2012,salvage insurance,129873,white,virginia,South,usa
1820,15600,ford,2019,clean vehicle,28669,black,florida,South,usa
1821,25000,ford,2017,clean vehicle,32454,red,michigan,Midwest,usa
1822,28500,ford,2019,clean vehicle,21800,black,florida,South,usa
1823,8000,ford,2014,salvage insurance,231769,yellow,florida,South,usa
1824,19990,ford,2016,clean vehicle,23796,black,connecticut,Northeast,usa
1825,34400,ford,2019,clean vehicle,42506,gray,florida,South,usa
1826,30999,ford,2016,clean vehicle,6249,shadow black,connecticut,Northeast,usa
1827,41000,ford,2019,clean vehicle,47496,black,florida,South,usa
1828,27999,ford,2016,clean vehicle,10700,gray,massachusetts,Northeast,usa
1829,42000,ford,2019,clean vehicle,39604,black,florida,South,usa
1830,8000,ford,2013,salvage insurance,250831,color:,new jersey,Northeast,usa
1831,29795,ford,2016,clean vehicle,7275,triple yellow tri-coat,connecticut,Northeast,usa
1832,24700,ford,2019,clean vehicle,8806,black,florida,South,usa
1833,13995,ford,2016,clean vehicle,105115,gray,new jersey,Northeast,usa
1834,2900,ford,2015,clean vehicle,57340,silver,florida,South,usa
1835,35400,ford,2019,clean vehicle,36167,white,florida,South,usa
1836,24549,ford,2016,clean vehicle,44941,shadow black,new york,Northeast,usa
1837,8900,ford,2014,clean vehicle,53102,silver,florida,South,usa
1838,15800,ford,2019,clean vehicle,26637,black,florida,South,usa
1839,18500,ford,2016,clean vehicle,45814,black,new york,Northeast,usa
1840,32000,ford,2019,clean vehicle,17310,red,minnesota,Midwest,usa
1841,28300,ford,2019,clean vehicle,24116,gray,florida,South,usa
1842,10500,ford,2019,salvage insurance,14128,blue,florida,South,usa
1843,24970,ford,2016,clean vehicle,49882,green,new york,Northeast,usa
1844,13800,ford,2019,clean vehicle,38964,blue,minnesota,Midwest,usa
1845,2580,ford,2012,clean vehicle,102705,white,florida,South,usa
1846,59975,ford,2019,clean vehicle,71,white,florida,South,usa
1847,2500,ford,2012,salvage insurance,98620,white,indiana,Midwest,usa
1848,28990,ford,2016,clean vehicle,15825,triple yellow tri-coat,massachusetts,Northeast,usa
1849,50000,ford,2019,clean vehicle,29499,blue,minnesota,Midwest,usa
1850,33800,ford,2014,clean vehicle,100255,white,kentucky,South,usa
1851,59975,ford,2019,clean vehicle,174,black,florida,South,usa
1852,2500,ford,2013,salvage insurance,167552,gray,minnesota,Midwest,usa
1853,46999,ford,2016,clean vehicle,16956,magnetic metallic,new jersey,Northeast,usa
1854,16700,ford,2019,clean vehicle,36896,black,minnesota,Midwest,usa
1855,34700,ford,2013,clean vehicle,77281,white,kentucky,South,usa
1856,28900,ford,2019,clean vehicle,24795,black,florida,South,usa
1857,30800,ford,2016,clean vehicle,16771,ruby red metallic tinted clearcoat,new jersey,Northeast,usa
1858,27100,ford,2019,clean vehicle,28692,silver,minnesota,Midwest,usa
1859,13388,ford,2012,clean vehicle,113821,black,louisiana,South,usa
1860,26000,ford,2019,clean vehicle,19793,blue,florida,South,usa
1861,17900,ford,2016,clean vehicle,27940,shadow black,massachusetts,Northeast,usa
1862,23400,ford,2019,clean vehicle,24987,black,minnesota,Midwest,usa
1863,29800,ford,2016,clean vehicle,18367,blue,illinois,Midwest,usa
1864,23700,ford,2019,clean vehicle,14109,gray,florida,South,usa
1865,1725,ford,2012,salvage insurance,158781,black,illinois,Midwest,usa
1866,33995,ford,2016,clean vehicle,27369,black,new jersey,Northeast,usa
1867,23500,ford,2019,clean vehicle,30208,white,minnesota,Midwest,usa
1868,32500,ford,2019,clean vehicle,24024,black,florida,South,usa
1869,2500,ford,2016,salvage insurance,64999,blue,mississippi,South,usa
1870,39000,ford,2019,clean vehicle,8404,black,minnesota,Midwest,usa
1871,11000,ford,2018,clean vehicle,8884,gray,massachusetts,Northeast,usa
1872,32500,ford,2019,clean vehicle,24126,black,florida,South,usa
1873,800,ford,2012,salvage insurance,129659,black,mississippi,South,usa
1874,26900,ford,2019,clean vehicle,31713,black,minnesota,Midwest,usa
1875,11200,ford,2016,clean vehicle,109996,gray,new york,Northeast,usa
1876,21000,ford,2018,clean vehicle,6821,red,new york,Northeast,usa
1877,32000,ford,2019,clean vehicle,17867,red,minnesota,Midwest,usa
1878,7300,ford,2016,clean vehicle,110253,black,connecticut,Northeast,usa
1879,12800,ford,2018,clean vehicle,39364,black,missouri,Midwest,usa
1880,24190,ford,2018,clean vehicle,4018,blue,massachusetts,Northeast,usa
1881,29100,ford,2019,clean vehicle,21054,red,minnesota,Midwest,usa
1882,29000,ford,2017,clean vehicle,48309,red,massachusetts,Northeast,usa
1883,17300,ford,2016,clean vehicle,68666,black,new york,Northeast,usa
1884,19888,ford,2018,clean vehicle,34071,ingot silver metallic,new jersey,Northeast,usa
1885,31000,ford,2019,clean vehicle,13600,white,minnesota,Midwest,usa
1886,37200,ford,2017,clean vehicle,44956,black,massachusetts,Northeast,usa
1887,8600,ford,2016,clean vehicle,72607,silver,new jersey,Northeast,usa
1888,24857,ford,2018,clean vehicle,33815,shadow black,massachusetts,Northeast,usa
1889,23500,ford,2019,clean vehicle,31491,gray,minnesota,Midwest,usa
1890,26100,ford,2018,clean vehicle,32149,white,mississippi,South,usa
1891,10800,ford,2016,clean vehicle,26654,blue,new york,Northeast,usa
1892,20995,ford,2018,clean vehicle,36637,white,new york,Northeast,usa
1893,29300,ford,2019,clean vehicle,17000,white,minnesota,Midwest,usa
1894,33100,ford,2018,clean vehicle,15960,gray,mississippi,South,usa
1895,13800,ford,2016,clean vehicle,40774,gray,new jersey,Northeast,usa
1896,19498,ford,2018,clean vehicle,40338,black,new york,Northeast,usa
1897,14900,ford,2019,clean vehicle,40505,gray,minnesota,Midwest,usa
1898,8700,ford,2016,clean vehicle,30735,black,massachusetts,Northeast,usa
1899,20600,ford,2019,clean vehicle,33965,gray,florida,South,usa
1900,5000,ford,2018,salvage insurance,7339,white,oklahoma,South,usa
1901,19995,ford,2018,clean vehicle,42470,white,new york,Northeast,usa
1902,14900,ford,2019,clean vehicle,40670,silver,minnesota,Midwest,usa
1903,19500,ford,2016,clean vehicle,41233,black,massachusetts,Northeast,usa
1904,24500,ford,2019,clean vehicle,13162,white,florida,South,usa
1905,15000,ford,2018,clean vehicle,38744,white,california,West,usa
1906,26985,ford,2018,clean vehicle,14023,black,new york,Northeast,usa
1907,31000,ford,2019,clean vehicle,9741,white,minnesota,Midwest,usa
1908,24300,ford,2017,clean vehicle,31017,silver,mississippi,South,usa
1909,16800,ford,2019,clean vehicle,37786,gray,florida,South,usa
1910,17200,ford,2018,clean vehicle,32415,white,california,West,usa
1911,34995,ford,2018,clean vehicle,10421,ruby red,new york,Northeast,usa
1912,24300,ford,2019,clean vehicle,29305,white,minnesota,Midwest,usa
1913,26400,ford,2017,clean vehicle,51309,white,mississippi,South,usa
1914,16800,ford,2019,clean vehicle,38001,black,florida,South,usa
1915,15500,ford,2018,clean vehicle,18849,black,california,West,usa
1916,19440,ford,2018,clean vehicle,43269,silver,new york,Northeast,usa
1917,16700,ford,2019,clean vehicle,36989,silver,minnesota,Midwest,usa
1918,29000,ford,2017,clean vehicle,29320,blue,alabama,South,usa
1919,16100,ford,2019,clean vehicle,34244,white,florida,South,usa
1920,17200,ford,2018,clean vehicle,32938,white,california,West,usa
1921,20950,ford,2018,clean vehicle,40793,black,new hampshire,Northeast,usa
1922,46200,ford,2017,clean vehicle,94741,no_color,alabama,South,usa
1923,29400,ford,2019,clean vehicle,25011,white,florida,South,usa
1924,2825,ford,2014,salvage insurance,363810,white,montana,West,usa
1925,32999,ford,2018,clean vehicle,6881,shadow black,new jersey,Northeast,usa
1926,6600,ford,2014,clean vehicle,80423,orange,new jersey,Northeast,usa
1927,50200,ford,2017,clean vehicle,92405,white,alabama,South,usa
1928,28300,ford,2019,clean vehicle,15436,white,florida,South,usa
1929,12000,ford,2017,salvage insurance,104665,white,california,West,usa
1930,32999,ford,2018,clean vehicle,16194,royal crimson metallic tinted clearcoat,new jersey,Northeast,usa
1931,12600,ford,2014,clean vehicle,48188,black,new jersey,Northeast,usa
1932,5200,ford,2017,clean vehicle,65164,red,alabama,South,usa
1933,20500,ford,2019,clean vehicle,35930,black,florida,South,usa
1934,1200,ford,2012,salvage insurance,167376,red,virginia,South,usa
1935,35999,ford,2018,clean vehicle,13674,kona blue metallic,new jersey,Northeast,usa
1936,41000,ford,2019,clean vehicle,9235,silver,minnesota,Midwest,usa
1937,33100,ford,2017,clean vehicle,103002,red,mississippi,South,usa
1938,23500,ford,2019,clean vehicle,12836,blue,florida,South,usa
1939,18799,ford,2015,clean vehicle,137728,red,connecticut,Northeast,usa
1940,33999,ford,2018,clean vehicle,6921,magnetic metallic,new jersey,Northeast,usa
1941,35000,ford,2019,clean vehicle,14359,white,minnesota,Midwest,usa
1942,26100,ford,2017,clean vehicle,58118,white,mississippi,South,usa
1943,15400,ford,2019,clean vehicle,31124,white,florida,South,usa
1944,25998,ford,2015,clean vehicle,25734,color:,new york,Northeast,usa
1945,31831,ford,2018,clean vehicle,14059,black,new jersey,Northeast,usa
1946,40400,ford,2019,clean vehicle,13472,black,minnesota,Midwest,usa
1947,15400,ford,2013,clean vehicle,123983,silver,connecticut,Northeast,usa
1948,13500,ford,2019,clean vehicle,35023,gray,florida,South,usa
1949,25995,ford,2015,clean vehicle,39509,white,new hampshire,Northeast,usa
1950,27990,ford,2018,clean vehicle,4512,ingot silver metallic,new york,Northeast,usa
1951,23985,ford,2015,clean vehicle,51884,white,new jersey,Northeast,usa
1952,27995,ford,2018,clean vehicle,4181,gray,pennsylvania,Northeast,usa
1953,13995,ford,2015,clean vehicle,56703,oxford white,new york,Northeast,usa
1954,29988,ford,2018,clean vehicle,4712,ingot silver metallic,pennsylvania,Northeast,usa
1955,12995,ford,2015,clean vehicle,102800,blue,new jersey,Northeast,usa
1956,21687,ford,2018,clean vehicle,7109,lightning blue,pennsylvania,Northeast,usa
1957,25200,ford,2016,clean vehicle,100943,white,alabama,South,usa
1958,29590,ford,2015,clean vehicle,3915,green,new york,Northeast,usa
1959,28999,ford,2018,clean vehicle,15550,ingot silver,pennsylvania,Northeast,usa
1960,13942,ford,2015,clean vehicle,62542,magnetic metallic,new jersey,Northeast,usa
1961,15300,ford,2018,clean vehicle,38370,silver,utah,West,usa
1962,35400,ford,2020,clean vehicle,671,blue,ohio,Midwest,usa
1963,32700,ford,2016,clean vehicle,61477,silver,alabama,South,usa
1964,13995,ford,2015,clean vehicle,73891,silver,new york,Northeast,usa
1965,1850,ford,2014,salvage insurance,168805,black,michigan,Midwest,usa
1966,15800,ford,2012,clean vehicle,82564,gold,florida,South,usa
1967,36000,ford,2016,clean vehicle,85649,black,mississippi,South,usa
1968,15495,ford,2015,clean vehicle,48374,white,new york,Northeast,usa
1969,21500,ford,2012,clean vehicle,11990,red,florida,South,usa
1970,7200,ford,2016,clean vehicle,64111,black,alabama,South,usa
1971,17589,ford,2015,clean vehicle,28771,red,new jersey,Northeast,usa
1972,31700,ford,2015,clean vehicle,126708,white,alabama,South,usa
1973,31790,ford,2015,clean vehicle,27165,orange,new york,Northeast,usa
1974,18100,ford,2015,clean vehicle,106546,white,mississippi,South,usa
1975,14495,ford,2015,clean vehicle,54778,white,new jersey,Northeast,usa
1976,15000,ford,2020,clean vehicle,11729,white,illinois,Midwest,usa
1977,26400,ford,2015,clean vehicle,85197,black,mississippi,South,usa
1978,27990,ford,2015,clean vehicle,19130,red,massachusetts,Northeast,usa
1979,19700,ford,2015,clean vehicle,72369,white,mississippi,South,usa
1980,15300,ford,2015,clean vehicle,59646,silver,massachusetts,Northeast,usa
1981,22000,ford,2014,clean vehicle,68418,black,mississippi,South,usa
1982,23999,ford,2015,clean vehicle,8400,black,new jersey,Northeast,usa
1983,16488,ford,2015,clean vehicle,45084,gray,new york,Northeast,usa
1984,12784,ford,2015,clean vehicle,67037,gray,new jersey,Northeast,usa
1985,23400,ford,2015,clean vehicle,64135,black,new jersey,Northeast,usa
1986,9705,ford,2017,clean vehicle,72377,black,arkansas,South,usa
1987,25999,ford,2015,clean vehicle,39367,oxford white,new jersey,Northeast,usa
1988,34977,ford,2015,clean vehicle,46540,black,pennsylvania,Northeast,usa
1989,19000,ford,2015,clean vehicle,40677,ingot silver metallic,new jersey,Northeast,usa
1990,15995,ford,2015,clean vehicle,69438,black,new york,Northeast,usa
1991,13487,ford,2015,clean vehicle,96246,gray,new york,Northeast,usa
1992,18707,ford,2015,clean vehicle,69719,white,connecticut,Northeast,usa
1993,15290,ford,2015,clean vehicle,75933,white platinum tri-coat metallic,new york,Northeast,usa
1994,15600,ford,2015,clean vehicle,54325,black,new york,Northeast,usa
1995,47000,ford,2019,clean vehicle,24902,black,illinois,Midwest,usa
1996,16080,ford,2015,clean vehicle,31793,blue,connecticut,Northeast,usa
1997,50000,ford,2019,clean vehicle,16505,white,illinois,Midwest,usa
1998,15268,ford,2015,clean vehicle,74361,black,new york,Northeast,usa
1999,47500,ford,2019,clean vehicle,27868,black,illinois,Midwest,usa
2000,18497,ford,2015,clean vehicle,34011,black,massachusetts,Northeast,usa
2001,10000,ford,2019,clean vehicle,19993,silver,illinois,Midwest,usa
2002,19995,ford,2015,clean vehicle,48115,red,pennsylvania,Northeast,usa
2003,49000,ford,2019,clean vehicle,22543,white,illinois,Midwest,usa
2004,17150,ford,2015,clean vehicle,67091,black,new jersey,Northeast,usa
2005,45000,ford,2019,clean vehicle,28790,black,illinois,Midwest,usa
2006,14295,ford,2015,clean vehicle,59391,guard,new jersey,Northeast,usa
2007,49000,ford,2019,clean vehicle,18449,black,illinois,Midwest,usa
2008,16190,ford,2015,clean vehicle,71824,magnetic metallic,new york,Northeast,usa
2009,49000,ford,2019,clean vehicle,19304,black,illinois,Midwest,usa
2010,17899,ford,2015,clean vehicle,39159,magnetic metallic,new york,Northeast,usa
2011,26000,ford,2019,clean vehicle,18708,black,illinois,Midwest,usa
2012,14000,ford,2015,clean vehicle,79430,magnetic metallic,new jersey,Northeast,usa
2013,15500,ford,2019,clean vehicle,12393,gray,illinois,Midwest,usa
2014,16888,ford,2015,clean vehicle,56329,black,new york,Northeast,usa
2015,28000,ford,2019,clean vehicle,12155,silver,illinois,Midwest,usa
2016,8305,ford,2014,clean vehicle,63291,blue,arkansas,South,usa
